0.001,6754.95,-2902.16
0.001,6767.55,-2872.66
0.001,6759.73,-2834.59
0.001,6772.04,-2805.07
0.001,6771.25,-2770.19
0.001,6767.51,-2734.25
0.001,6770.09,-2700.99
0.001,6771.58,-2667.4
0.001,6772.9,-2633.84
0.001,6770.33,-2598.88
0.001,6781.6,-2569.32
0.001,6796.49,-2541.1
0.001,6807.52,-2511.43
0.001,7043.85,-2459.82
0.001,7054.51,-2429.06
0.001,7045.16,-2391.51
0.001,7055.53,-2360.75
0.001,7068.61,-2330.88
0.001,7150.04,-2323.19
0.001,7288.69,-2333.13
0.001,7449.48,-2348.81
0.001,7606.73,-2361.95
0.001,7769.98,-2375.52
0.001,7897.09,-2376.75
0.001,9712.84,-2877.08
0.001,9727.23,-2835.23
0.001,9737.58,-2792.21
0.001,9764.11,-2753.76
0.001,9785.67,-2713.81
0.001,9818.64,-2676.87
0.001,9843.75,-2637.62
0.001,9882.24,-2601.78
0.001,9900.28,-2560.39
0.001,9911.36,-2517.16
0.001,15086.2,-3482.92
0.001,15101.2,-3417.06
0.001,12500.5,-2771.29
0.001,12506.6,-2715.45
0.001,12518.3,-2660.85
0.001,12529.8,-2606.21
0.001,12558.7,-2555.1
0.001,15201.2,-3023.7
0.001,15214.2,-2957.35
0.001,21086.7,-3718.15
0.001,21102.7,-3626.11
0.001,20572.5,-2525.99
0.001,20700.5,-2450.07
0.001,20711,-2359.72
0.001,21272.8,-2329.75
0.001,21282.8,-2236.91
0.001,21289.3,-2143.72
0.001,21272.6,-2048.32
0.001,21280.4,-1955.39
0.001,21288.7,-1862.52
0.001,21296.6,-1769.61
0.001,21304.1,-1676.67
0.001,21306.3,-1583.33
0.001,21313,-1490.35
0.001,21327.2,-1397.86
0.001,21354.1,-1306.07
0.001,21371.6,-1213.57
0.001,21391.6,-1121.09
0.001,21398.3,-1027.84
0.001,21402.6,-934.458
0.001,21390.5,-840.435
0.001,21383,-746.71
0.001,21377,-653.127
0.001,21318.7,-558.25
0.001,20795.1,-453.75
0.001,20756.8,-362.312
0.001,21799.8,475.674
0.001,21797.5,570.788
0.001,21633.9,660.976
0.001,2163.68,75.5574
0.001,2105.38,82.7204
0.001,2104.99,91.906
0.001,2104.57,101.09
0.001,2089.13,109.487
0.001,2076.65,117.921
0.001,2073.13,126.798
0.001,2072.55,135.842
0.001,2071.94,144.884
0.001,2081.26,154.664
0.001,2085.55,164.136
0.001,2088.8,173.566
0.001,2091.01,182.94
0.001,2100.15,192.977
0.001,2121.19,204.247
0.001,13179.4,1327.09
0.001,13173.4,1384.58
0.001,13178.2,1443.25
0.001,13178.7,1501.53
0.001,13186,1560.66
0.001,13184,1618.79
0.001,13197.6,1678.95
0.001,13198.1,1737.56
0.001,13192.4,1795.41
0.001,13209.2,1856.43
0.001,13201,1914.05
0.001,13210.3,1974.29
0.001,13209.5,2033.13
0.001,13219.2,2093.72
0.001,13210,2151.38
0.001,13218.2,2211.97
0.001,13285.3,2282.83
0.001,13637.6,2404.68
0.001,13702.8,2477.86
0.001,13692.8,2537.81
0.001,13691.4,2599.4
0.001,13730,2668.85
0.001,13729,2730.87
0.001,13727.8,2792.95
0.001,13715.4,2852.82
0.001,13761.6,2925.11
0.001,13757.5,2987.04
0.001,13746.2,3047.47
0.001,13753.3,3112.05
0.001,13747.4,3173.83
0.001,13733.4,3233.79
0.001,13713.3,3292.28
0.001,13698.8,3352.08
0.001,13675.3,3409.65
0.001,13671,3471.99
0.001,13692.5,3541.12
0.001,13736.9,3616.62
0.001,13750.9,3684.55
0.001,13764.6,3752.67
0.001,13779,3821.24
0.001,13762.1,3881.33
0.001,13793.1,3955.12
0.001,13792.1,4020.02
0.001,13784,4083
0.001,13808.2,4155.79
0.001,13810,4222.14
0.001,13807.7,4287.4
0.001,13811.7,4354.82
0.001,13797.4,4416.57
0.001,13821.7,4490.94
0.001,13802,4551.21
0.001,13781,4611.07
0.001,13726.7,4659.59
0.001,13706.2,4719.44
0.001,13756.3,4803.92
0.001,13798.4,4886.26
0.001,13835.3,4967.38
0.001,13868.9,5047.88
0.001,13851.5,5110.07
0.001,13834.6,5172.56
0.001,13869.9,5254.84
0.001,13856.2,5318.9
0.001,13850.6,5386.19
0.001,13860.4,5459.77
0.001,13882,5538.35
0.001,13877.2,5606.74
0.001,13882.2,5679.35
0.001,13872.1,5745.99
0.001,13892,5825.41
0.001,13866.5,5885.97
0.001,13820.5,5937.74
0.001,13794.4,5997.98
0.001,13833.1,6086.71
0.001,13902.3,6189.72
0.001,13948.1,6283.18
0.001,13934.2,6350.2
0.001,13939.1,6426.01
0.001,13968,6513.39
0.001,13954.8,6581.53
0.001,13946.7,6652.26
0.001,13969.8,6738.25
0.001,13984.3,6820.62
0.001,13977.8,6893.07
0.001,13977.1,6968.72
0.001,13996.6,7054.84
0.001,13971.9,7119.03
0.001,13940.7,7179.92
0.001,13909.2,7240.68
0.001,13895.2,7310.61
0.001,13917,7399.81
0.001,14017.6,7531.94
0.001,14057.6,7632.63
0.001,14039,7702.07
0.001,14042,7783.62
0.001,14022.8,7853.12
0.001,14074.5,7962.98
0.001,14067.4,8040.2
0.001,14056.5,8115.5
0.001,14051.1,8194.39
0.001,14085.9,8297.24
0.001,14050.4,8359.13
0.001,14013,8419.84
0.001,13944.5,8461.71
0.001,13801.7,8457.68
0.001,13706,8481.52
0.001,13662.1,8537
0.001,13624.7,8596.53
0.001,13596.3,8661.81
0.001,13627.4,8765.41
0.001,13608.3,8837.31
0.001,13628.1,8934.99
0.001,13628.2,9020.31
0.001,13649.4,9120.24
0.001,13675.8,9224.45
0.001,13665.2,9304.29
0.001,13625.3,9364.39
0.001,13584.3,9423.76
0.001,16420.3,13296.9
0.001,16362.1,13368.4
0.001,16300.6,13437.2
0.001,16241.8,13508.1
0.001,16182.7,13578.9
0.001,16123.3,13649.4
0.001,15363,13832.9
0.001,15302.5,13899.8
0.001,15098.7,13835.4
0.001,14582.2,13838
0.001,14521.7,13901.5
0.001,14460.9,13964.7
0.001,11158.1,13535.8
0.001,11098.9,13584.4
0.001,11035.8,13628
0.001,10976.2,13676.1
0.001,10917,13724.6
0.001,10863.9,13780.7
0.001,10804.9,13829.6
0.001,10744.4,13876.6
0.001,8883.08,14078.8
0.001,8821.57,14117.5
0.001,5976.03,13909.6
0.001,5915.28,13935.5
0.001,5832.76,13909.6
0.001,5771.25,13933
0.001,5699.04,13930.3
0.001,5634.46,13945.8
0.001,5573.55,13970.2
0.001,5515.84,14002.8
0.001,5464.84,14052.8
0.001,5403.47,14076.5
0.001,5396,15896.1
0.001,5326.59,15919.5
0.001,5257.08,15942.6
0.001,5185.61,15959.7
0.001,5106.17,15951.7
0.001,5030.81,15955.7
0.001,4954.62,15956.5
0.001,4878.51,15956.9
0.001,4807.98,15975.2
0.001,4727.72,15960.5
0.001,4653.28,15964.7
0.001,4581.92,15979.1
0.001,4505.1,15973.9
0.001,4428.94,15970.2
0.001,4355.01,15974
0.001,4285.01,15991.9
0.001,4210.1,15991.1
0.001,2718.21,14317.2
0.001,2655.72,14329
0.001,2594.95,14350.3
0.001,2530.05,14348.6
0.001,2467.93,14362.5
0.001,2404.74,14370.2
0.001,2339.93,14367.7
0.001,2276.28,14371.9
0.001,2212.33,14373.7
0.001,2150.48,14389.2
0.001,2085.52,14383.6
0.001,2023.02,14394.5
0.001,1960.19,14403.2
0.001,2103.69,15979.1
0.001,2033.95,15988.1
0.001,1963.32,15989.9
0.001,1892,15985.4
0.001,1822.01,15991.5
0.001,1752.21,15999.3
0.001,1681.65,15999.9
0.001,1613.63,16025
0.001,1541.97,16013.9
0.001,1471.8,16017.5
0.001,1401.9,16023.8
0.001,1331.97,16029.8
0.001,1260.99,16022.5
0.001,1191.07,16027.8
0.001,1121.2,16033.8
0.001,1052.6,16059.5
0.001,982.515,16064
0.001,815.469,14360.9
0.001,748.718,14286.4
0.001,686.375,14289.5
0.001,624.935,14313.4
0.001,561.651,14295
0.001,498.539,14276.3
0.001,435.815,14264.3
0.001,373.022,14245.1
0.001,310.862,14246.6
0.001,249.151,14273.8
0.001,186.867,14274.8
0.001,124.615,14279.5
0.001,62.6397,14355.9
0.001,8.79051e-13,14356
0.002,8.77459e-14,-1433
0.002,6.25699,-1433.99
0.002,12.5139,-1433.95
0.002,18.7705,-1433.88
0.002,25.0791,-1436.78
0.002,31.9588,-1464.65
0.002,38.3492,-1464.5
0.002,44.8305,-1467.32
0.002,52.0003,-1489.09
0.002,256.838,-6536.96
0.002,285.794,-6545.76
0.002,314.353,-6544.45
0.002,342.382,-6533.03
0.002,370.714,-6528.48
0.002,399.196,-6526.8
0.002,427.671,-6525
0.002,456.556,-6529.06
0.002,485.04,-6527
0.002,515.712,-6552.74
0.002,545.955,-6570.36
0.002,573.659,-6556.95
0.002,603.27,-6565.34
0.002,632.965,-6573.6
0.002,661.642,-6570.77
0.002,689.47,-6559.87
0.002,717.868,-6554.81
0.002,746.688,-6553.6
0.002,775.864,-6555.24
0.002,804.581,-6552.79
0.002,837.078,-6579.97
0.002,867.347,-6588.15
0.002,895.95,-6583.31
0.002,924.805,-6580.33
0.002,953.508,-6576.23
0.002,982.194,-6572.01
0.002,1015.73,-6599.29
0.002,1042.01,-6578.99
0.002,1072.8,-6587.21
0.002,1101.53,-6582.47
0.002,1140.57,-6637.72
0.002,1169.52,-6632.68
0.002,1189.37,-6577.33
0.002,1218.06,-6572.08
0.002,1247.47,-6570.63
0.002,1277.47,-6571.99
0.002,1309.64,-6584.01
0.002,1338.36,-6578.23
0.002,1372.14,-6596.81
0.002,1400.91,-6590.76
0.002,1432.41,-6597.29
0.002,1461.18,-6590.97
0.002,1489.93,-6584.54
0.002,1519.99,-6583.82
0.002,1551.23,-6587.83
0.002,1582.53,-6591.7
0.002,1612.7,-6590.56
0.002,1642.41,-6587.34
0.002,1674.09,-6591.74
0.002,1705.84,-6595.99
0.002,1745.55,-6630.07
0.002,1774.46,-6622.39
0.002,1803.87,-6616.51
0.002,1835.13,-6617.25
0.002,1866.15,-6616.88
0.002,1896.39,-6613.48
0.002,1926.9,-6610.9
0.002,1959.14,-6613.94
0.002,1989.71,-6611.07
0.002,2022.34,-6614.76
0.002,2051.47,-6606.83
0.002,2084.19,-6610.21
0.002,2113.01,-6601.06
0.002,2141.8,-6591.77
0.002,2156.13,-6538.68
0.002,2037.82,-5835.41
0.002,2068.27,-5840.61
0.002,2095.42,-5836.23
0.002,2125.31,-5839.25
0.002,2155.96,-5843.99
0.002,2188.1,-5852.33
0.002,2217.86,-5853.95
0.002,2246.97,-5853.55
0.002,2272.85,-5844.62
0.002,2303.46,-5847.67
0.002,2334.88,-5852.43
0.002,2365.27,-5854.24
0.002,2391.17,-5844.79
0.002,2420.09,-5842.61
0.002,2457.55,-5860.59
0.002,2486.22,-5857.17
0.002,2512.94,-5849.02
0.002,2550.8,-5866.43
0.002,2582.01,-5868.06
0.002,2613.69,-5870.44
0.002,2642.57,-5866.28
0.002,2678.5,-5877.44
0.002,2707.89,-5873.87
0.002,2733.92,-5862.91
0.002,2771.42,-5876.25
0.002,2815.54,-5902.91
0.002,3121.05,-6470.62
0.002,3209.32,-6580.07
0.002,3303.45,-6698.74
0.002,3346.93,-6712.9
0.002,3387.44,-6720.56
0.002,3422.18,-6716.41
0.002,3458.32,-6714.75
0.002,3496.82,-6717.33
0.002,3536.34,-6721.48
0.002,3583.01,-6738.66
0.002,3626.1,-6748.5
0.002,3661.24,-6743.16
0.002,3699.28,-6742.91
0.002,4506.31,-8129.59
0.002,4557.86,-8138.64
0.002,4577.08,-8089.96
0.002,4646.08,-8128.95
0.002,4700.5,-8141.5
0.002,4761.17,-8164.11
0.002,4804.87,-8157.04
0.002,4853.19,-8157.49
0.002,4893.38,-8143.95
0.002,4952.73,-8161.84
0.002,4988.29,-8140.16
0.002,4192.87,-6775.61
0.002,4222.4,-6757.25
0.002,4251.84,-6738.76
0.002,4266.7,-6697.37
0.002,4093.55,-6364.14
0.002,4065.73,-6260.68
0.002,4070.53,-6208.59
0.002,4072.19,-6152.41
0.002,4086.77,-6116.29
0.002,4091.06,-6065.24
0.002,4106.79,-6031.63
0.002,4125.7,-6002.94
0.002,4131.34,-5955.3
0.002,4150.97,-5928.2
0.002,4171.61,-5902.69
0.002,4197.32,-5884.43
0.002,4222.96,-5866.06
0.002,4240.87,-5837.06
0.002,2005.13,-2734.65
0.002,2014.07,-2721.86
0.002,2025.33,-2712.24
0.002,2035.34,-2700.99
0.002,2020.47,-2657.05
0.002,1681.4,-2191.24
0.002,1618.7,-2090.58
0.002,1617.96,-2070.89
0.002,1619.55,-2054.39
0.002,1622.9,-2040.26
0.002,1629.28,-2030.04
0.002,1636.86,-2021.36
0.002,1645.67,-2014.2
0.002,1655.71,-2008.54
0.002,1665.74,-2002.83
0.002,1694.39,-2019.29
0.002,1705.12,-2014.17
0.002,1729.48,-2024.96
0.002,1738.3,-2017.4
0.002,1749.05,-2012.06
0.002,1769.02,-2017.19
0.002,1790.4,-2023.68
0.002,1807.87,-2025.55
0.002,1817.36,-2018.38
0.002,1832.2,-2017.09
0.002,1849.77,-2018.67
0.002,1877.56,-2031.14
0.002,1900.05,-2037.55
0.002,1917.14,-2037.98
0.002,1928.77,-2032.5
0.002,1947.99,-2034.9
0.002,1962.41,-2032.13
0.002,1978.93,-2031.43
0.002,2003.9,-2039.18
0.002,2026.15,-2043.91
0.002,2049.9,-2049.9
0.002,2063.09,-2045.16
0.002,2079.84,-2043.85
0.002,2090.17,-2036.15
0.002,2111.98,-2039.52
0.002,2136.03,-2044.8
0.002,2149.28,-2039.59
0.002,2174.19,-2045.27
0.002,2195.52,-2047.36
0.002,2207.37,-2040.48
0.002,2232.48,-2045.69
0.002,2253.96,-2047.36
0.002,2272.54,-2046.2
0.002,2285.17,-2039.6
0.002,2304.54,-2038.88
0.002,2321.68,-2036.06
0.002,2347.15,-2040.34
0.002,2364.36,-2037.26
0.002,2394.52,-2045.11
0.002,2403.42,-2034.64
0.002,2428.36,-2037.64
0.002,2443.38,-2032.14
0.002,2484.63,-2048.17
0.002,2502.84,-2044.9
0.002,2511.74,-2033.96
0.002,2609.49,-2094.34
0.002,2832.26,-2252.88
0.002,8378.55,-6605.11
0.002,8407.29,-6568.49
0.002,8469.08,-6557.46
0.002,8591.22,-6592.28
0.002,8740.1,-6646.13
0.002,8769.02,-6607.93
0.002,6765.79,-5052.25
0.002,6787.77,-5022.68
0.002,6818.49,-4999.52
0.002,6872.6,-4993.24
0.002,6900.81,-4967.87
0.002,6935.45,-4947.01
0.002,6956.97,-4916.7
0.002,6985.73,-4891.46
0.002,7039.87,-4883.73
0.002,7061.11,-4852.97
0.002,4342.9,-2956.98
0.002,4320.94,-2914.51
0.002,4333.62,-2895.63
0.002,4307.85,-2851.31
0.002,4289.31,-2812.2
0.002,4288.12,-2784.74
0.002,4282.57,-2754.64
0.002,4265.87,-2717.66
0.002,4259.93,-2687.82
0.002,4262.29,-2663.37
0.002,4261.11,-2636.86
0.002,4264.05,-2613.02
0.002,4271.14,-2591.79
0.002,4272.12,-2566.95
0.002,4280.7,-2546.75
0.002,4284.88,-2523.99
0.002,4293.26,-2503.76
0.002,4294.62,-2479.5
0.002,4302.79,-2459.25
0.002,4308.26,-2437.5
0.002,4317.98,-2418.19
0.002,4328.49,-2399.32
0.002,4338.92,-2380.41
0.002,4350.14,-2361.94
0.002,4374.5,-2350.51
0.002,4390.9,-2334.68
0.002,4401.93,-2315.97
0.002,4414.65,-2298.12
0.002,4424.64,-2278.84
0.002,4444.34,-2264.5
0.002,4458.64,-2247.34
0.002,4475.57,-2231.44
0.002,4503.2,-2220.73
0.002,4523.63,-2206.32
0.002,4560.24,-2199.6
0.002,4579.72,-2184.41
0.002,4618.15,-2178.06
0.002,4654.8,-2170.57
0.002,4698.73,-2166.15
0.002,4742.72,-2161.38
0.002,4818.66,-2170.65
0.002,4835.4,-2152.86
0.002,6737.61,-2964.62
0.002,6764.24,-2941.17
0.002,6763.22,-2905.71
0.002,6760.19,-2869.53
0.002,6767.11,-2837.69
0.002,6766.49,-2802.77
0.002,6768.48,-2769.06
0.002,6779.57,-2739.12
0.002,6771.95,-2701.73
0.002,6780.88,-2671.06
0.002,6792.47,-2641.45
0.002,6803.93,-2611.79
0.002,6798.43,-2575.7
0.002,6794.62,-2540.4
0.002,6805.64,-2510.73
0.002,7040.07,-2458.5
0.002,7050.73,-2427.76
0.002,7054.63,-2394.72
0.002,7065.01,-2363.92
0.002,7075.26,-2333.07
0.002,7170.02,-2329.68
0.002,7294.4,-2334.96
0.002,7480.96,-2358.74
0.002,7601,-2360.17
0.002,7771.89,-2376.1
0.002,7816.66,-2352.55
0.002,9716.68,-2878.21
0.002,9729.15,-2835.79
0.002,9739.5,-2792.76
0.002,9751.6,-2750.23
0.002,9787.59,-2714.34
0.002,9817.68,-2676.61
0.002,9832.16,-2634.52
0.002,9858.07,-2595.41
0.002,9941.91,-2571.15
0.002,9975.32,-2533.41
0.002,9986.28,-2489.86
0.002,9997.05,-2446.26
0.002,10070.8,-2417.79
0.002,15018.3,-3536.33
0.002,15079.4,-3481.34
0.002,15094.4,-3415.51
0.002,12505.4,-2772.38
0.002,12512.5,-2716.72
0.002,12524.2,-2662.1
0.002,12530.8,-2606.41
0.002,12587.1,-2560.88
0.002,15260,-3035.41
0.002,15273.1,-2968.8
0.002,21068,-3714.86
0.002,21084,-3622.89
0.002,20647.9,-2535.25
0.002,20735.3,-2454.18
0.002,20745.8,-2363.68
0.002,21264.9,-2328.88
0.002,21278.8,-2236.49
0.002,21301.3,-2144.93
0.002,21297.5,-2050.72
0.002,21306.2,-1957.77
0.002,21274.7,-1861.3
0.002,21282.7,-1768.45
0.002,21290.2,-1675.57
0.002,21294.3,-1582.44
0.002,21301,-1489.51
0.002,21338.2,-1398.58
0.002,21350.1,-1305.83
0.002,21355.6,-1212.66
0.002,21366.7,-1119.78
0.002,21385.3,-1027.21
0.002,21393.6,-934.066
0.002,21397.5,-840.71
0.002,21379,-746.57
0.002,21374,-653.036
0.002,21326.7,-558.459
0.002,20773.1,-453.27
0.002,20745.8,-362.12
0.002,21761.8,474.845
0.002,21759.5,569.794
0.002,21657.9,661.709
0.002,21418.9,747.966
0.002,2159.33,84.8405
0.002,2102,91.7752
0.002,2100.58,100.898
0.002,2093.13,109.696
0.002,2083.64,118.318
0.002,2076.12,126.981
0.002,2072.55,135.842
0.002,2071.94,144.884
0.002,2071.29,153.923
0.002,2086.55,164.215
0.002,2091.79,173.814
0.002,2092.01,183.027
0.002,2092.19,192.245
0.002,2109.24,203.097
0.002,13169.4,1326.09
0.002,13179.4,1385.21
0.002,13184.2,1443.9
0.002,13177.7,1501.41
0.002,13173.1,1559.13
0.002,13189,1619.4
0.002,13189.7,1677.94
0.002,13191.2,1736.65
0.002,13189.4,1795
0.002,13199.3,1855.04
0.002,13205.9,1914.77
0.002,13220.2,1975.77
0.002,13219.3,2034.65
0.002,13225.1,2094.66
0.002,13224.8,2153.79
0.002,13218.2,2211.97
0.002,13299.1,2285.2
0.002,13627.8,2402.94
0.002,13708.7,2478.93
0.002,13720.3,2542.91
0.002,13729.7,2606.67
0.002,13718.2,2666.56
0.002,13743.7,2733.8
0.002,13735.6,2794.54
0.002,13748.7,2859.74
0.002,13748.8,2922.41
0.002,13736,2982.37
0.002,13733.6,3044.66
0.002,13721.1,3104.77
0.002,13738.6,3171.81
0.002,13734.4,3234.02
0.002,13720.1,3293.91
0.002,13664.8,3343.77
0.002,13650.1,3403.36
0.002,13671,3471.99
0.002,13709,3545.38
0.002,13747.5,3619.42
0.002,13760.6,3687.14
0.002,13778.1,3756.35
0.002,13766.4,3817.77
0.002,13777.5,3885.67
0.002,13781.6,3951.81
0.002,13781.5,4016.95
0.002,13813.7,4091.81
0.002,13798.6,4152.91
0.002,13802.3,4219.8
